49.092217;9.292143;0
49.249583;9.350565;0
49.445897;11.067153;31
49.651788;10.077850;7
49.652758;10.078380;3
49.655527;9.942965;18
49.660907;10.088545;8
49.666228;9.765925;0
49.668502;10.128237;0
49.697507;10.027993;3
49.700362;10.024942;5
49.701402;10.025143;8
49.701430;10.025202;7
49.701443;10.025163;3
49.701468;10.025102;3
49.701490;10.025070;6
49.701508;10.025393;9
49.701553;10.025338;6
49.701557;10.025275;10
49.701560;10.025438;6
49.701572;10.025002;6
49.701578;10.024987;6
49.701578;10.024987;6
49.701580;10.025255;13
49.701582;10.025232;8
49.701583;10.024998;6
49.701583;10.025367;9
49.701588;10.025357;9
49.701598;10.025457;6
49.701602;10.024970;6
49.701603;10.025320;6
49.701607;10.025312;9
49.701608;10.025398;7
49.701610;10.025362;9
49.701625;10.025278;4
49.701650;10.025447;4
49.702147;10.026352;3
49.703215;10.009522;4
49.706448;10.026067;11
49.706467;10.026827;11
49.707288;10.022680;9
49.708322;10.023597;14
49.708322;10.023597;13
49.708362;10.023580;15
49.708490;10.023625;6
49.708490;10.023625;9
49.708490;10.023625;9
49.708490;10.023625;8
49.709672;9.807043;0
49.717145;9.819553;0
49.719795;10.002968;12
49.721787;10.006037;7
49.721915;10.005113;6
49.721948;10.001890;7
49.721948;10.003147;3
49.721967;10.003207;4
49.722523;10.003393;7
49.722652;10.003062;0
49.722740;10.008023;13
49.722875;10.002552;0
49.722920;10.010685;7
49.723085;10.007940;7
49.723592;10.010170;17
49.723637;10.010127;20
49.723888;10.001077;9
49.723997;10.000110;4
49.724003;10.002215;3
49.724053;10.008605;10
49.724070;10.000738;10
49.724083;10.004653;3
49.724087;10.000753;12
49.724100;10.000777;13
49.724108;10.000782;11
49.724127;10.000873;9
49.724137;10.000740;12
49.724153;10.000807;6
49.724268;10.000730;12
49.724522;10.000618;11
49.725408;10.009050;11
49.725478;10.009493;3
49.725558;10.009450;3
49.726265;9.994865;2
49.726405;9.998043;9
49.726445;9.998253;19
49.726452;9.998142;16
49.726478;9.993670;0
49.726497;9.998078;4
49.726635;9.995517;5
49.726660;9.995537;7
49.726662;9.995752;5
49.727010;9.998855;18
49.727318;9.998630;13
49.727452;9.993057;9
49.727733;9.992792;5
49.727753;9.992760;7
49.727785;9.992807;4
49.727788;9.992835;4
49.727800;9.992802;4
49.727807;9.992813;4
49.727810;9.992815;3
49.727818;9.992828;4
49.727823;9.992803;5
49.727823;9.992803;3
49.727832;9.992820;4
49.727912;9.994432;5
49.727970;9.992598;5
49.727980;9.992612;5
49.727987;9.992627;5
49.727992;9.992602;4
49.727992;9.992617;5
49.727993;9.992337;4
49.727993;9.992602;4
49.727995;9.992600;4
49.727998;9.992635;5
49.728000;9.992620;4
49.728003;9.992597;5
49.728007;9.992345;3
49.728015;9.992588;4
49.728015;9.992597;4
49.728015;9.992635;4
49.728015;9.992635;4
49.728018;9.992367;4
49.728018;9.994577;3
49.728025;9.992357;8
49.728027;9.992595;6
49.728030;9.992325;3
49.728050;9.992232;5
49.728055;9.992382;4
49.728055;9.992398;4
49.728070;9.992370;4
49.728072;9.992308;7
49.728072;9.992338;6
49.728072;9.992338;5
49.728072;9.992353;6
49.728080;9.992370;4
49.728082;9.992295;3
49.728082;9.992357;3
49.728082;9.992372;2
49.728102;9.992337;5
49.728102;9.992605;7
49.728105;9.992325;5
49.728105;9.992337;5
49.728108;9.992282;5
49.728117;9.992297;5
49.728120;9.992263;6
49.728120;9.992322;4
49.728122;9.992248;4
49.728122;9.992265;6
49.728122;9.992320;5
49.728125;9.992233;3
49.728130;9.992248;8
49.728135;9.992257;6
49.728137;9.992213;6
49.728137;9.992247;11
49.728137;9.992268;10
49.728138;9.992273;5
49.728138;9.992273;4
49.728138;9.992275;10
49.728138;9.992297;5
49.728142;9.992268;5
49.728142;9.992313;4
49.728143;9.992247;10
49.728143;9.992295;5
49.728145;9.992238;6
49.728145;9.992255;10
49.728145;9.992268;6
49.728147;9.992248;6
49.728148;9.992255;5
49.728150;9.992320;4
49.728153;9.992248;6
49.728153;9.992283;4
49.728153;9.992292;5
49.728160;9.992183;6
49.728160;9.992278;6
49.728160;9.992278;6
49.728165;9.992242;10
49.728167;9.992223;6
49.728167;9.992250;6
49.728170;9.992215;6
49.728170;9.992222;6
49.728170;9.992253;6
49.728170;9.992255;10
49.728170;9.992255;9
49.728172;9.992197;7
49.728172;9.992233;4
49.728175;9.992173;3
49.728175;9.992300;5
49.728178;9.992218;6
49.728178;9.992222;6
49.728178;9.992228;5
49.728178;9.992243;5
49.728178;9.992257;7
49.728180;9.992190;7
49.728180;9.992203;6
49.728182;9.992178;6
49.728182;9.992195;6
49.728183;9.992218;5
49.728185;9.992202;6
49.728185;9.992212;6
49.728185;9.992228;6
49.728185;9.992232;5
49.728187;9.992197;6
49.728187;9.992230;7
49.728188;9.992190;6
49.728188;9.992200;7
49.728188;9.992202;6
49.728188;9.992233;6
49.728190;9.992203;6
49.728190;9.992255;9
49.728192;9.992190;6
49.728192;9.992212;7
49.728192;9.992222;6
49.728192;9.992227;5
49.728193;9.992202;6
49.728195;9.992197;6
49.728195;9.992198;6
49.728195;9.992233;6
49.728195;9.992233;6
49.728195;9.992280;3
49.728197;9.992202;6
49.728197;9.992227;6
49.728197;9.992242;9
49.728197;9.992242;9
49.728197;9.992267;8
49.728198;9.992183;6
49.728200;9.992232;7
49.728200;9.992237;5
49.728202;9.992210;6
49.728202;9.992247;6
49.728203;9.992213;3
49.728205;9.992185;6
49.728205;9.992200;6
49.728207;9.992188;3
49.728207;9.992227;6
49.728208;9.992143;3
49.728210;9.992192;4
49.728212;9.992197;3
49.728218;9.992217;6
49.728220;9.992063;4
49.728223;9.992203;6
49.728225;9.992137;3
49.728225;9.992182;6
49.728225;9.992182;7
49.728225;9.992242;7
49.728227;9.992168;3
49.728227;9.992218;6
49.728228;9.992182;6
49.728228;9.992203;6
49.728228;9.992203;7
49.728230;9.992177;3
49.728230;9.992190;7
49.728232;9.992060;5
49.728232;9.992060;5
49.728233;9.992180;3
49.728233;9.992200;5
49.728237;9.992182;3
49.728237;9.992208;3
49.728247;9.992080;5
49.728248;9.992050;5
49.728250;9.992037;6
49.728250;9.992088;6
49.728252;9.992130;5
49.728252;9.992190;7
49.728257;9.992055;6
49.728257;9.992078;6
49.728257;9.992208;3
49.728258;9.992068;6
49.728258;9.992208;2
49.728260;9.992098;5
49.728263;9.992052;5
49.728263;9.992095;6
49.728263;9.992132;4
49.728265;9.992037;4
49.728265;9.992110;6
49.728265;9.992123;5
49.728268;9.992075;4
49.728270;9.992128;4
49.728270;9.992152;5
49.728272;9.991998;6
49.728273;9.992137;3
49.728273;9.992210;5
49.728275;9.992047;4
49.728275;9.992077;4
49.728275;9.992167;3
49.728275;9.992192;3
49.728277;9.992082;6
49.728278;9.992088;5
49.728278;9.992132;6
49.728280;9.992087;7
49.728280;9.992092;5
49.728280;9.992113;5
49.728280;9.992158;7
49.728282;9.992093;8
49.728282;9.992117;6
49.728283;9.992078;5
49.728283;9.992135;5
49.728283;9.992157;5
49.728283;9.994222;9
49.728285;9.992120;5
49.728287;9.991988;6
49.728287;9.991988;7
49.728288;9.992095;7
49.728290;9.992128;6
49.728290;9.992152;3
49.728292;9.992058;6
49.728292;9.992112;6
49.728295;9.992022;5
49.728298;9.992095;6
49.728298;9.992105;5
49.728298;9.992110;6
49.728298;9.992113;4
49.728298;9.992150;4
49.728300;9.992038;6
49.728300;9.992095;6
49.728300;9.992115;6
49.728302;9.992178;5
49.728303;9.992015;5
49.728303;9.992082;4
49.728303;9.992083;4
49.728303;9.992083;4
49.728303;9.992105;6
49.728305;9.992040;7
49.728305;9.992063;5
49.728305;9.992127;6
49.728305;9.992137;6
49.728307;9.992112;7
49.728308;9.992033;5
49.728308;9.992087;4
49.728308;9.992105;6
49.728310;9.992032;6
49.728310;9.992108;4
49.728315;9.992022;5
49.728317;9.992052;7
49.728317;9.992103;7
49.728318;9.992038;4
49.728320;9.992077;5
49.728322;9.992068;6
49.728322;9.992088;4
49.728323;9.992078;5
49.728325;9.992040;6
49.728325;9.992040;5
49.728327;9.992123;4
49.728327;9.992583;4
49.728328;9.992135;4
49.728333;9.992027;6
49.728333;9.992028;3
49.728333;9.992030;7
49.728333;9.992042;4
49.728333;9.992068;6
49.728333;9.992073;5
49.728335;9.992083;6
49.728337;9.992065;5
49.728337;9.992098;5
49.728337;9.992100;6
49.728338;9.992090;5
49.728338;9.992232;6
49.728340;9.992095;3
49.728340;9.992120;5
49.728342;9.991970;7
49.728345;9.992097;4
49.728347;9.992028;4
49.728350;9.992075;5
49.728350;9.992095;3
49.728353;9.992523;6
49.728358;9.992007;4
49.728360;9.994257;12
49.728367;9.992042;4
49.728368;9.991988;4
49.728372;9.992038;4
49.728375;9.991957;5
49.728375;9.991957;4
49.728380;9.992557;6
49.728382;9.992078;4
49.728383;9.992038;4
49.728390;9.992022;4
49.728397;9.991962;6
49.728403;9.991925;4
49.728403;9.991987;9
49.728403;9.991987;8
49.728405;9.991932;3
49.728407;9.991978;3
49.728412;9.991937;6
49.728413;9.991873;6
49.728413;9.991913;4
49.728415;9.991947;7
49.728415;9.992518;7
49.728418;9.991957;4
49.728420;9.991902;4
49.728420;9.991930;10
49.728422;9.991943;4
49.728423;9.991958;5
49.728425;9.991927;8
49.728425;9.991965;4
49.728425;9.991965;4
49.728425;9.991995;6
49.728428;9.991902;5
49.728428;9.991978;10
49.728430;9.991963;4
49.728432;9.991930;4
49.728433;9.991900;6
49.728433;9.991900;4
49.728433;9.991902;4
49.728433;9.991933;4
49.728433;9.991960;5
49.728435;9.991915;3
49.728435;9.991942;7
49.728437;9.992008;10
49.728437;9.992600;6
49.728440;9.991885;4
49.728440;9.991988;4
49.728442;9.991923;4
49.728442;9.991995;6
49.728445;9.991822;7
49.728448;9.991943;3
49.728448;9.991948;3
49.728450;9.991882;4
49.728450;9.991932;5
49.728450;9.991958;4
49.728452;9.991835;5
49.728452;9.991952;6
49.728452;9.991958;4
49.728452;9.991972;11
49.728453;9.991923;5
49.728455;9.991912;5
49.728455;9.991920;4
49.728455;9.991937;3
49.728457;9.991925;4
49.728457;9.992053;10
49.728458;9.992455;4
49.728460;9.991845;3
49.728460;9.991925;5
49.728460;9.992610;6
49.728462;9.991908;3
49.728462;9.991915;2
49.728462;9.991938;4
49.728463;9.991832;6
49.728463;9.991920;3
49.728463;9.992418;6
49.728463;9.992458;5
49.728463;9.992517;3
49.728465;9.991905;4
49.728465;9.992418;4
49.728467;9.991972;10
49.728468;9.992487;8
49.728470;9.991932;5
49.728472;9.992522;4
49.728473;9.991930;5
49.728473;9.991932;4
49.728473;9.991932;7
49.728473;9.992460;4
49.728473;9.992473;4
49.728473;9.992475;6
49.728473;9.992492;3
49.728473;9.992507;7
49.728475;9.991978;4
49.728475;9.992467;4
49.728477;9.991932;4
49.728477;9.991937;3
49.728477;9.991957;4
49.728477;9.992492;4
49.728477;9.992530;8
49.728478;9.991998;5
49.728478;9.992050;10
49.728478;9.992442;4
49.728480;9.991837;6
49.728480;9.991952;6
49.728480;9.992440;5
49.728480;9.992460;5
49.728480;9.992460;4
49.728480;9.992468;9
49.728480;9.992475;5
49.728480;9.992492;6
49.728480;9.992492;7
49.728480;9.992497;6
49.728480;9.992497;7
49.728480;9.992512;6
49.728480;9.992520;7
49.728482;9.991925;7
49.728482;9.992430;7
49.728482;9.992465;9
49.728482;9.992477;4
49.728482;9.992483;7
49.728482;9.992513;5
49.728482;9.992548;8
49.728482;9.992548;7
49.728483;9.991938;4
49.728483;9.992488;7
49.728483;9.992490;4
49.728483;9.992532;3
49.728485;9.991835;6
49.728485;9.992417;6
49.728485;9.992438;6
49.728485;9.992453;4
49.728485;9.992490;7
49.728485;9.992497;7
49.728485;9.992517;5
49.728485;9.992525;6
49.728487;9.991833;6
49.728487;9.991890;3
49.728487;9.992433;7
49.728487;9.992455;7
49.728487;9.992500;3
49.728487;9.992512;7
49.728487;9.992557;2
49.728487;9.992575;3
49.728488;9.991822;6
49.728488;9.991878;4
49.728488;9.992418;4
49.728488;9.992432;7
49.728488;9.992440;8
49.728488;9.992498;5
49.728488;9.992498;4
49.728488;9.992517;6
49.728490;9.992433;7
49.728490;9.992433;7
49.728490;9.992457;3
49.728490;9.992498;7
49.728490;9.992503;6
49.728490;9.992645;7
49.728492;9.991833;7
49.728492;9.991852;2
49.728492;9.992402;5
49.728492;9.992477;7
49.728492;9.992477;7
49.728492;9.992480;5
49.728492;9.992492;6
49.728492;9.992498;8
49.728492;9.992503;5
49.728492;9.992522;7
49.728492;9.992578;7
49.728493;9.991850;5
49.728493;9.991872;5
49.728493;9.991887;8
49.728493;9.992455;4
49.728493;9.992457;6
49.728495;9.991827;6
49.728495;9.991845;6
49.728495;9.992425;5
49.728495;9.992440;7
49.728495;9.992445;7
49.728495;9.992477;5
49.728495;9.992510;5
49.728495;9.992513;6
49.728497;9.991813;6
49.728497;9.992433;6
49.728497;9.992470;6
49.728497;9.992487;7
49.728497;9.992490;6
49.728497;9.992540;0
49.728497;9.992543;5
49.728497;9.992558;7
49.728498;9.991888;5
49.728498;9.991892;6
49.728498;9.992445;4
49.728498;9.992460;8
49.728498;9.992465;8
49.728498;9.992470;4
49.728498;9.992477;8
49.728498;9.992483;4
49.728498;9.992490;5
49.728498;9.992492;7
49.728498;9.992573;8
49.728500;9.991822;2
49.728500;9.992433;5
49.728500;9.992447;5
49.728500;9.992447;2
49.728500;9.992468;4
49.728500;9.992515;6
49.728500;9.992523;8
49.728502;9.992420;7
49.728502;9.992452;7
49.728502;9.992453;6
49.728502;9.992453;7
49.728502;9.992463;6
49.728502;9.992467;6
49.728502;9.992482;7
49.728502;9.992495;8
49.728502;9.992513;8
49.728503;9.991937;4
49.728503;9.991950;5
49.728503;9.992392;3
49.728503;9.992410;6
49.728503;9.992455;6
49.728503;9.992457;4
49.728503;9.992473;4
49.728503;9.992473;8
49.728503;9.992477;5
49.728503;9.992507;7
49.728503;9.992530;4
49.728503;9.992535;4
49.728505;9.991838;6
49.728505;9.991875;6
49.728505;9.992433;5
49.728505;9.992442;6
49.728505;9.992447;5
49.728505;9.992447;7
49.728505;9.992457;8
49.728505;9.992475;4
49.728505;9.992495;4
49.728505;9.992512;6
49.728505;9.992520;5
49.728505;9.992520;8
49.728505;9.992525;4
49.728505;9.992533;6
49.728505;9.992533;7
49.728507;9.991872;6
49.728507;9.991897;6
49.728507;9.992457;6
49.728507;9.992460;5
49.728507;9.992462;7
49.728507;9.992463;7
49.728507;9.992478;6
49.728507;9.992485;7
49.728507;9.992490;7
49.728507;9.992492;4
49.728507;9.992520;3
49.728507;9.992525;5
49.728508;9.992430;4
49.728508;9.992432;7
49.728508;9.992445;6
49.728508;9.992445;7
49.728508;9.992452;5
49.728508;9.992452;8
49.728508;9.992453;7
49.728508;9.992467;8
49.728508;9.992477;6
49.728508;9.992477;7
49.728508;9.992487;9
49.728508;9.992495;4
49.728508;9.992505;4
49.728508;9.992510;5
49.728508;9.992518;8
49.728508;9.992527;7
49.728510;9.991860;6
49.728510;9.992445;7
49.728510;9.992450;8
49.728510;9.992450;8
49.728510;9.992458;9
49.728510;9.992460;8
49.728510;9.992472;7
49.728510;9.992478;8
49.728510;9.992485;8
49.728510;9.992485;7
49.728510;9.992495;6
49.728510;9.992512;7
49.728510;9.992535;5
49.728512;9.991847;6
49.728512;9.991868;5
49.728512;9.992452;6
49.728512;9.992465;4
49.728512;9.992480;6
49.728512;9.992487;5
49.728512;9.992492;7
49.728512;9.992507;8
49.728512;9.992513;6
49.728512;9.992515;3
49.728512;9.992520;8
49.728512;9.992580;4
49.728513;9.991835;4
49.728513;9.991863;4
49.728513;9.991883;5
49.728513;9.991883;5
49.728513;9.992442;4
49.728513;9.992442;9
49.728513;9.992453;4
49.728513;9.992455;5
49.728513;9.992460;7
49.728513;9.992465;7
49.728513;9.992470;6
49.728513;9.992485;6
49.728513;9.992488;7
49.728513;9.992495;7
49.728513;9.992497;4
49.728515;9.991853;6
49.728515;9.991855;5
49.728515;9.991882;5
49.728515;9.991883;4
49.728515;9.991932;6
49.728515;9.992432;2
49.728515;9.992447;7
49.728515;9.992463;3
49.728515;9.992467;5
49.728515;9.992468;4
49.728515;9.992470;3
49.728515;9.992478;7
49.728515;9.992482;7
49.728515;9.992488;6
49.728515;9.992495;7
49.728515;9.992497;7
49.728517;9.991843;3
49.728517;9.991885;7
49.728517;9.991925;3
49.728517;9.992420;7
49.728517;9.992433;2
49.728517;9.992433;7
49.728517;9.992447;8
49.728517;9.992457;5
49.728517;9.992467;5
49.728517;9.992470;6
49.728517;9.992475;3
49.728517;9.992513;8
49.728517;9.992523;4
49.728517;9.992535;4
49.728517;9.992550;8
49.728517;9.992550;7
49.728518;9.991853;5
49.728518;9.991875;3
49.728518;9.991903;6
49.728518;9.991908;6
49.728518;9.991908;5
49.728518;9.992423;6
49.728518;9.992423;4
49.728518;9.992437;7
49.728518;9.992442;6
49.728518;9.992447;7
49.728518;9.992455;6
49.728518;9.992457;8
49.728518;9.992462;6
49.728518;9.992465;5
49.728518;9.992487;5
49.728518;9.992492;4
49.728518;9.992497;7
49.728518;9.992512;6
49.728518;9.992520;7
49.728518;9.992545;7
49.728520;9.992422;7
49.728520;9.992462;7
49.728520;9.992468;6
49.728520;9.992475;4
49.728520;9.992477;8
49.728520;9.992477;7
49.728520;9.992498;4
49.728520;9.992500;10
49.728520;9.992503;7
49.728520;9.992515;7
49.728520;9.992533;5
49.728520;9.992545;6
49.728522;9.991863;4
49.728522;9.991895;6
49.728522;9.991905;5
49.728522;9.992432;4
49.728522;9.992432;2
49.728522;9.992452;4
49.728522;9.992457;6
49.728522;9.992457;4
49.728522;9.992465;6
49.728522;9.992473;6
49.728522;9.992490;5
49.728522;9.992495;4
49.728522;9.992503;4
49.728522;9.992503;4
49.728522;9.992525;6
49.728522;9.992525;7
49.728522;9.992527;7
49.728522;9.992535;5
49.728523;9.991888;7
49.728523;9.992430;6
49.728523;9.992498;6
49.728523;9.992498;4
49.728523;9.992517;6
49.728523;9.992570;7
49.728523;9.992585;5
49.728523;9.992588;7
49.728525;9.991873;6
49.728525;9.991882;3
49.728525;9.991902;6
49.728525;9.991923;5
49.728525;9.992415;7
49.728525;9.992432;5
49.728525;9.992453;6
49.728525;9.992462;7
49.728525;9.992473;6
49.728525;9.992475;4
49.728525;9.992475;3
49.728525;9.992487;7
49.728525;9.992492;7
49.728525;9.992497;5
49.728525;9.992497;8
49.728525;9.992497;7
49.728525;9.992502;6
49.728525;9.992505;6
49.728525;9.992510;6
49.728525;9.992527;4
49.728525;9.992548;8
49.728525;9.992553;7
49.728527;9.991790;8
49.728527;9.991827;6
49.728527;9.992443;7
49.728527;9.992463;7
49.728527;9.992467;8
49.728527;9.992470;4
49.728527;9.992470;7
49.728527;9.992475;5
49.728527;9.992478;7
49.728527;9.992480;4
49.728527;9.992482;4
49.728527;9.992488;6
49.728527;9.992497;6
49.728527;9.992500;6
49.728527;9.992535;8
49.728528;9.991842;6
49.728528;9.991872;6
49.728528;9.991888;5
49.728528;9.992407;5
49.728528;9.992423;7
49.728528;9.992458;4
49.728528;9.992487;8
49.728528;9.992487;7
49.728528;9.992488;5
49.728528;9.992530;4
49.728528;9.992550;7
49.728530;9.991898;3
49.728530;9.992457;5
49.728530;9.992458;8
49.728530;9.992462;4
49.728530;9.992462;4
49.728530;9.992465;7
49.728530;9.992470;7
49.728530;9.992480;7
49.728530;9.992480;7
49.728530;9.992488;4
49.728530;9.992492;8
49.728530;9.992512;7
49.728530;9.992522;7
49.728530;9.992523;5
49.728532;9.992413;6
49.728532;9.992447;7
49.728532;9.992448;7
49.728532;9.992452;3
49.728532;9.992462;4
49.728532;9.992470;4
49.728532;9.992470;7
49.728532;9.992483;4
49.728532;9.992487;4
49.728532;9.992492;4
49.728532;9.992493;8
49.728532;9.992505;6
49.728532;9.992507;5
